year,league,team,player_id,player_name_ja,player_name_en,G,IP,W,L,SV,ERA,BF,H,HR,BB,IBB,HBP,SO,ER,R,HOLD,HP,CG,SHO,WPCT,WP,BK
1972,PL,阪急ブレーブス,71173808,足立　光宏,,34,195.1,16,6,,2.63,785,174,25,31,,4,71,57,69,,,12,1,0.727,0,0
1972,PL,阪急ブレーブス,71173841,新井　良夫,,8,24.2,0,2,,3.6,100,23,2,7,,0,15,10,12,,,0,0,0.0,0,0
1972,PL,阪急ブレーブス,41143806,石井　茂雄,,23,100.2,5,4,,4.1,435,115,16,24,,3,39,46,59,,,3,0,0.556,0,0
1972,PL,阪急ブレーブス,51353843,今井　雄太郎,,11,18.0,1,0,,3.0,73,18,2,2,,0,14,6,9,,,0,0,1.0,0,0
1972,PL,阪急ブレーブス,91793809,梶本　隆夫,,17,69.0,2,5,,3.65,298,66,11,28,,3,35,28,34,,,2,1,0.286,0,0
1972,PL,阪急ブレーブス,81583843,児玉　好弘,,39,94.2,10,4,,2.65,373,88,7,16,,1,27,28,32,,,0,0,0.714,0,0
1972,PL,阪急ブレーブス,51053829,戸田　善紀,,34,103.1,8,4,,3.32,414,89,17,24,,2,72,38,40,,,3,0,0.667,2,0
1972,PL,阪急ブレーブス,21923824,流　敏晴,,5,21.2,1,1,,2.86,88,20,2,5,,0,9,7,7,,,1,0,0.5,1,0
1972,PL,阪急ブレーブス,21023822,牧　憲二郎,,20,63.2,3,3,,3.23,265,70,3,11,,4,19,23,24,,,2,0,0.5,0,0
1972,PL,阪急ブレーブス,71273824,水谷　孝,,12,22.1,1,2,,2.45,92,24,3,4,,0,9,6,8,,,0,0,0.333,1,0
1972,PL,阪急ブレーブス,21023826,宮本　幸信,,22,52.1,1,2,,4.33,227,56,10,17,,1,33,25,31,,,1,1,0.333,0,0
1972,PL,阪急ブレーブス,91493841,三輪田　勝利,,5,6.0,2,0,,1.5,24,7,0,1,,0,0,1,1,,,0,0,1.0,0,0
1972,PL,阪急ブレーブス,51253828,山田　久志,,43,231.0,20,8,,3.08,928,186,29,52,,8,142,79,85,,,15,3,0.714,3,1
