year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA
2018,PL,千葉ロッテマリーンズ,1005112,田中　靖洋,Y.Tanaka,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,オリックス・バファローズ,1005113,中島　宏之,H.Nakajima,77.0,251.0,225.0,13.0,65.0,7.0,0.0,5.0,87.0,34.0,0.0,0,1.0,1.0,21.0,0,3.0,38.0,8.0,0.289,0.356,0.387,0.743,53.0,0.098,0.067,0.454,0.0836653386454183,0.1513944223107569,0.5526315789473685,0.3278688524590163,0.25695,485.0,0.2044444444444444,0.6607142857142857
2018,PL,福岡ソフトバンクホークス,1005133,千賀　滉大,K.Senga,22.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.35,666.6666666666666,0.0,1.0
2018,PL,福岡ソフトバンクホークス,1005135,武田　翔太,S.Takeda,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2018,PL,福岡ソフトバンクホークス,1005136,高橋　礼,R.Takahashi,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,福岡ソフトバンクホークス,1005137,東浜　巨,N.Higashihama,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,千葉ロッテマリーンズ,11015132,関谷　亮太,R.Sekiya,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,東北楽天ゴールデンイーグルス,11015133,塩見　貴洋,T.Shiomi,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,オリックス・バファローズ,11015139,東明　大貴,D.Toumei,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,東北楽天ゴールデンイーグルス,1105134,池田　隆英,T.Ikeda,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,福岡ソフトバンクホークス,1105137,飯田　優也,Y.Iida,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,
2018,PL,福岡ソフトバンクホークス,11215116,中村　晃,A.Nakamura,136.0,580.0,506.0,57.0,148.0,28.0,1.0,14.0,220.0,57.0,1.0,1,3.0,6.0,60.0,0,5.0,68.0,5.0,0.292,0.369,0.435,0.804,105.0,0.143,0.077,0.512,0.1034482758620689,0.1172413793103448,0.8823529411764706,0.3116279069767442,0.2748,514.0,0.2727272727272727,0.7878787878787878
2018,PL,北海道日本ハムファイターズ,11215118,中島　卓也,T.Nakashima,132.0,449.0,391.0,57.0,102.0,11.0,3.0,1.0,122.0,23.0,29,5,22.0,1.0,35.0,0,0.0,88.0,4.0,0.261,0.321,0.312,0.633,87.0,0.0509999999999999,0.06,0.372,0.0779510022271715,0.1959910913140311,0.3977272727272727,0.3333333333333333,0.2224499999999999,425.0,0.1534526854219949,0.552901023890785
2018,PL,東北楽天ゴールデンイーグルス,11215134,田中　和基,K.Tanaka,105.0,465.0,423.0,67.0,112.0,11.0,1.0,18.0,179.0,45.0,21,6,4.0,1.0,37.0,0,0.0,101.0,4.0,0.265,0.323,0.423,0.746,82.0,0.1579999999999999,0.0579999999999999,0.481,0.0795698924731182,0.2172043010752688,0.3663366336633663,0.3081967213114754,0.2511,464.0,0.260047281323877,0.7047619047619048
